CLAVE,NOMBRE SUBESTACION,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040
OCCIDENTAL58,GUADALAJARA I,51.31867624,51.18480812,51.63641966,52.18728864,52.77966482,53.08043109,54.03617347,49.65505735,50.65808863,51.91773258,52.60811393,54.2,54.7,55.2,55.7,56.2,56.7,54.2,54.7,55.2,55.7,56.20429553
OCCIDENTAL59,COLON,20.12121051,20.44383933,20.81002228,21.3095156,21.9203473,22.03785494,22.42725039,22.89135053,23.3241511,23.87435006,24.16221742,24.9,25.1,25.4,25.6,25.8,26,26.2,26.4,26.6,26.80151515,27.00455693
OCCIDENTAL60,COLON,23.97620878,24.06797449,24.43319581,24.84559242,25.27835795,25.57135066,26.1807651,26.88071452,27.54745418,28.3568811,28.85770906,29.9,30.3,30.7,31.1,31.5,31.9,32.3,32.7,33.1,33.5,33.90483384
OCCIDENTAL61,BAJIO (ANTES PRIMAVERA),0,0,16.82107967,17.0416648,17.24373755,17.35053168,17.67147037,18.05157568,18.407322,18.85608616,19.94297295,20.60349659,21.269112,22.01370934,22.82015362,23.42736937,24.5611923,25.1,25.3,25.5,25.70158103,25.90475558
OCCIDENTAL62,FRESNO,19.99917854,20.41108266,21.13156004,21.81260833,22.59381215,23.24979905,24.19581872,24.82141927,25.41588014,26.22605145,26.66706531,27.7537924,28.76791045,29.98605857,31.29973424,32.34988919,34.13968927,34.8,35.3,35.9,36.5101983,37.13076824
OCCIDENTAL63,LAS PINTAS,19.40674696,19.51665245,19.76377742,20.04899545,20.43489918,20.62360696,21.15217558,21.75466797,22.24421596,22.93593167,23.37875213,24.3129843,25.26076642,26.31033915,27.44266418,28.34302894,28.8,29.2,29.6,30.1,30.60844595,31.12548051
OCCIDENTAL64,LAS PINTAS,18.30022192,18.25479992,20.10018214,20.47019283,20.60378265,20.70778494,21.15217558,21.58269431,21.98354156,22.58307118,22.84741686,23.67794366,24.5178027,25.357066,26.36455951,27.04563677,27.4,27.7,27.9,28.2,28.50322581,28.80971211
OCCIDENTAL65,HIGUERILLAS,24.27297373,24.27179853,24.54751355,24.87049884,25.21350973,25.41717109,26.02982017,26.63646674,27.20821671,28.01730044,28.42262633,29.1,29.4,29.8,30.2,30.5,30.9,31.3,31.7,32.1,32.50504732,32.91520564
OCCIDENTAL66,HIGUERILLAS,25.2924217,25.35847144,25.70385033,26.01063271,26.42661648,26.69650493,27.20760805,27.90017146,28.55748951,29.36184884,29.84602591,30.95525001,32.07781653,33.3255305,33.9,34.3,34.7,35.2,35.6,36,36.40449438,36.81353364
OCCIDENTAL67,MIRAVALLE,25.43246786,14.85365864,14.99331081,15.16179543,15.34237318,15.43817754,15.7245284,16.06354381,16.38090055,16.78105505,16.99707629,17.56736125,18.14233338,18.7850424,19.4809325,20.00709628,20.98343315,22.14906652,23.76071,24.283,24.483,24.683
OCCIDENTAL68,MIRAVALLE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OCCIDENTAL69,MIRAVALLE,0,10.8800913,10.98597641,11.1140822,11.25217431,11.32919966,11.54722854,11.80525513,12.04874882,12.35461525,12.52636206,12.96081793,13.40071365,13.89277641,14.42651048,14.83687199,15.58378939,16.47483836,17.70210104,18.12163426,18.3028506,18.48587911
OCCIDENTAL70,EL SOL,12.44706848,12.67079167,13.04745248,13.46097497,13.89809304,14.20105095,14.68931378,10.22856339,10.59457905,11.02486986,11.34414316,11.91191649,12.49912608,13.1505301,13.85855661,14.4644374,15.41823847,16.54189813,13.79669845,15.16630535,16.31545242,17.86506467
OCCIDENTAL71,EL SOL,28.55265741,28.623745,29.02050419,29.47324474,29.95000037,30.26117833,30.94659692,20.41056282,21.04306534,21.78775681,22.2976908,23.27880024,24.27710335,25.37767335,26.56294297,27.52787486,29.12640443,29.685,23.385,23.885,24.385,24.89546682
OCCIDENTAL72,EL SOL,24.61053316,24.96538282,19.02001852,19.45322114,19.90281858,20.24228696,20.83288021,21.49778558,22.13853592,22.89667605,23.40764198,24.41254638,25.4343131,26.56199639,27.77699026,28.76042906,30.40437918,31.2,20.6,21.1,21.6,22.11184834
OCCIDENTAL73,SAN AGUSTIN,17.46675901,12.44924032,13.22211505,14.0213119,14.8342975,15.56485107,16.25611985,17.01032657,17.75063743,18.59094233,19.23485906,20.29102375,21.37196731,22.55320375,23.82095479,24.90072197,26.56581371,28.4349,29.1349,29.8349,30.55171832,31.28575903
OCCIDENTAL74,SAN AGUSTIN,0,5.97815705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OCCIDENTAL75,SAN AGUSTIN,0,0,6.364659812,6.763853061,7.169753295,7.535802793,7.996779462,8.491315297,8.98161452,9.525508116,9.970948699,10.63326036,11.31386003,12.05305624,12.84445956,13.53955861,14.55928698,15.7,16.2,16.7,17.2154321,17.7467726
OCCIDENTAL76,BUGAMBILIAS,17.96663531,18.22828228,18.69474157,19.19755425,19.71685121,20.1269942,20.78726747,18.39110558,18.99036937,19.69161591,20.18123051,21.09809482,22.0318899,23.05990668,24.16643472,25.07382655,26.56001078,10.9,11.4,11.9,12.42192982,12.96675131
OCCIDENTAL77,BUGAMBILIAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.8,17.4,17.9,18.41436782,18.94351632
OCCIDENTAL78,LOMAS,0,0,0,0,0,0,0,25.19968553,25.62648429,26.18100723,26.44691756,27.26205736,28.08106723,29.00131873,29.99969,30.73325386,32.15393503,36.5,36.7,36.9,37.10118694,37.30356788
OCCIDENTAL79,LOMAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OCCIDENTAL80,CIUDADELA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,23.2,23.40173913,23.60523251
OCCIDENTAL81,EGISMEX S. DE R.L. DE C.V. (LINEA 3 DEL TREN LIGERO SAN MARTIN),0.126296058,0.532571543,0.648899343,0.73662858,0.825267453,1.040852505,1.260455724,1.488506127,1.719047088,1.963388288,2.189969408,2.422969122,2.422969122,2.422969122,2.422969122,2.422969122,2.422969122,2.422969122,2.422969122,2.422969122,2.422969122,2.422969122
OCCIDENTAL82,SITEUR LINEA DOS DEL TREN,2.473278556,2.628884254,2.789008675,3.07295442,3.388365701,3.71556076,3.958711819,3.958711819,3.958711819,3.958711819,3.958711819,3.958711819,3.958711819,3.958711819,3.958711819,3.958711819,3.958711819,3.958711819,3.958711819,3.958711819,3.958711819,3.958711819
OCCIDENTAL83,U SCINT IND MEXICO SA DE CV,1.019858444,1.081313015,1.189128708,1.310192525,1.490079221,1.490079221,1.490079221,1.490079221,1.490079221,1.490079221,1.490079221,1.490079221,1.490079221,1.490079221,1.490079221,1.490079221,1.490079221,1.490079221,1.490079221,1.490079221,1.490079221,1.490079221
OCCIDENTAL84,HUENTITAN,16.38246148,16.27016517,16.34480845,16.45077616,16.56955395,16.59683329,16.8285055,17.11493275,17.37657339,17.72410073,17.87570824,18.39774626,18.92102898,19.51107759,20.15207415,20.6137972,21.53460642,22.2,22.3,22.4,22.50044843,22.6013473
OCCIDENTAL85,HUENTITAN,18.77989486,18.71858808,18.87154213,19.06075507,19.26507948,19.44200471,19.77947566,20.18270372,20.55819951,21.03701675,21.28456423,21.97508581,22.6703573,23.53859361,24.38492991,25.01765387,26.211806,27.1,27.4,27.6,27.80145985,28.00439022
OCCIDENTAL86,PENAL,19.50197405,19.35279406,19.43520494,19.64254409,19.86550596,19.89108413,20.25000973,20.67654525,21.07497736,21.57967792,21.75521906,22.47576542,23.20186624,24.01412619,24.4,24.6,24.8,25,25.2,25.4,25.6015873,25.8047745
OCCIDENTAL87,PENAL,14.61792905,14.60344014,14.67763779,14.85817558,15.0506268,15.08176164,15.3775282,15.72513524,16.05189975,16.37831648,16.60599848,17.18026537,17.75992241,18.40674196,19.10661529,19.64083766,20.61803465,21.6,21.8,22,22.20183486,22.40552142
OCCIDENTAL88,OBLATOS,15.6211581,15.57301937,15.63599448,15.79614159,15.96882549,15.98611716,16.26801009,16.60407933,16.84809903,17.24553286,17.45347259,17.95240561,18.52614774,19.16837957,19.86412557,20.30652435,21.28324703,22.45077021,24.06879053,26.01059377,26.50153257,26.70460944
OCCIDENTAL89,CIA SIDERURGICA DE GUAD SA DE CV,29.84042902,29.51873606,29.51873606,29.51873606,29.51873606,29.51873606,29.51873606,29.51873606,29.51873606,29.51873606,29.51873606,29.51873606,29.51873606,29.51873606,29.51873606,29.51873606,29.51873606,29.51873606,29.51873606,29.51873606,29.51873606,29.51873606
OCCIDENTAL90,BEMIS PACKAGING MEXICO  MEXICO SA DE CV (ALKAN),2.087051626,2.185310258,2.293966926,2.409781942,2.409781942,2.409781942,2.409781942,2.409781942,2.409781942,2.409781942,2.409781942,2.409781942,2.409781942,2.409781942,2.409781942,2.409781942,2.409781942,2.409781942,2.409781942,2.409781942,2.409781942,2.409781942
OCCIDENTAL91,SANMINA-SCI SYSTEMS MEX SA DE CV,3.358718483,3.358718483,3.358718483,3.358718483,3.358718483,3.358718483,3.358718483,3.358718483,3.358718483,3.358718483,3.358718483,3.358718483,3.358718483,3.358718483,3.358718483,3.358718483,3.358718483,3.358718483,3.358718483,3.358718483,3.358718483,3.358718483
OCCIDENTAL92,SIAPA PLANTA 2,4.864028962,4.860224369,4.929191968,4.999013762,5.072880583,5.118707162,5.227796036,5.347762665,5.347762665,5.347762665,5.347762665,5.347762665,5.347762665,5.347762665,5.347762665,5.347762665,5.347762665,5.347762665,5.347762665,5.347762665,5.347762665,5.347762665
OCCIDENTAL93,SIAPA TOLUQUILLA,2.800448663,2.829485526,2.885583957,3.034845469,3.194238607,3.343474837,3.542782697,3.765390793,3.995255471,4.258922669,4.489142743,4.828795241,5.190416783,5.594113543,6.039089298,6.247698891,6.465083835,6.698338027,6.998338027,6.998338027,6.998338027,6.998338027
OCCIDENTAL94,MINSA SA DE CV,1.713746824,1.761487028,1.89241879,1.990307223,2.094840161,2.192712013,2.301293931,2.422599781,2.484943781,2.484943781,2.484943781,2.484943781,2.484943781,2.484943781,2.484943781,2.484943781,2.484943781,2.484943781,2.484943781,2.484943781,2.484943781,2.484943781
