CLAVE,NOMBRE SUBESTACION,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040
OCCIDENTAL80,CIUDADELA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.8635035,15.45065267,16.16567323,16.75485051
OCCIDENTAL81,EGISMEX S. DE R.L. DE C.V. (LINEA 3 DEL TREN LIGERO SAN MARTIN),0.312565121,1.297036525,1.556947941,1.742153883,1.920253181,2.419447998,2.901192998,3.375887743,3.862206753,4.345828222,4.935674154,5.399826975,5.399826975,5.399826975,5.399826975,5.399826975,5.399826975,5.399826975,5.399826975,5.399826975,5.399826975,5.399826975
OCCIDENTAL82,SITEUR LINEA DOS DEL TREN,2.408506983,2.519241916,2.633120787,2.859685189,3.102260132,3.398408861,3.585312976,3.585312976,3.585312976,3.585312976,3.585312976,3.585312976,3.585312976,3.585312976,3.585312976,3.585312976,3.585312976,3.585312976,3.585312976,3.585312976,3.585312976,3.585312976
OCCIDENTAL83,U SCINT IND MEXICO SA DE CV,1.108483651,1.156549852,1.253038165,1.360854656,1.522691109,1.522691109,1.522691109,1.522691109,1.522691109,1.522691109,1.522691109,1.522691109,1.522691109,1.522691109,1.522691109,1.522691109,1.522691109,1.522691109,1.522691109,1.522691109,1.522691109,1.522691109
OCCIDENTAL84,HUENTITAN,13.02482745,12.72941119,12.59849585,12.4987461,12.38558995,12.39351329,12.44333174,12.46966172,12.54163016,12.60296337,12.9423695,13.17160487,13.44037552,13.67523354,14.09853675,14.60279689,14.99958374,15.36462725,15.95827386,16.51941106,17.21173031,17.76455367
OCCIDENTAL85,HUENTITAN,14.68757138,14.40633308,14.30903227,14.24571213,14.16578661,14.28151432,14.38698914,14.46514629,14.59617082,14.71487671,15.15930568,15.47635415,15.84123466,16.22923381,16.78184904,17.43366256,17.95987144,18.45025426,19.28837424,20.0225614,20.92015851,21.65260247
OCCIDENTAL86,PENAL,13.16889649,12.85991257,12.7234818,12.67522789,12.61198651,12.61553423,12.71728352,12.79485704,12.91918015,13.03261032,13.37802443,13.66679081,13.99805056,14.29546449,14.79191488,15.37634511,15.85051075,16.29347467,16.9818984,17.63944454,18.44186754,19.09961824
OCCIDENTAL87,PENAL,11.21794886,11.02824262,10.92018035,10.89633187,10.85913545,10.87066372,10.97520007,11.05881639,11.18281326,11.24119565,11.60513814,11.87240547,12.1770615,12.45274811,12.90246919,13.42990173,13.86194964,14.26745185,14.88884999,15.48434477,16.20861241,16.8073265
OCCIDENTAL88,OBLATOS,12.19342268,11.96213654,11.83270256,11.78285813,11.71921259,11.72011233,11.80987066,11.87719405,11.9387906,12.03939491,12.40657665,12.61874891,12.92026296,13.19041544,13.64405048,14.12320359,14.55458181,14.95713776,15.58479999,16.1838545,16.91546823,17.51402146
OCCIDENTAL89,CIA SIDERURGICA DE GUAD SA DE CV,20.14399681,19.60929002,19.60929002,19.60929002,19.60929002,19.60929002,19.60929002,19.60929002,19.60929002,19.60929002,19.60929002,19.60929002,19.60929002,19.60929002,19.60929002,19.60929002,19.60929002,19.60929002,19.60929002,19.60929002,19.60929002,19.60929002
OCCIDENTAL90,BEMIS PACKAGING MEXICO  MEXICO SA DE CV (ALKAN),2.213562198,2.280841848,2.358803308,2.442437801,2.442437801,2.442437801,2.442437801,2.442437801,2.442437801,2.442437801,2.442437801,2.442437801,2.442437801,2.442437801,2.442437801,2.442437801,2.442437801,2.442437801,2.442437801,2.442437801,2.442437801,2.442437801
