CLAVE,NOMBRE SUBESTACION,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040
OCCIDENTAL65,HIGUERILLAS,16.48896262,16.38395507,16.44669842,16.54298221,16.63345147,16.77567245,17.09607083,17.35497871,17.6489481,18.03849323,18.52027212,19.11254046,19.66365293,20.26831931,21.04752216,21.74968869,22.55906024,23.35486433,24.40150978,25.42859131,26.48890989,27.56830936
OCCIDENTAL66,HIGUERILLAS,18.59393657,18.52466849,18.6371709,18.7236626,18.86692908,19.06855205,19.33864703,19.67274328,20.04699848,20.45822507,21.0465179,21.68712304,22.35577471,23.0094827,23.93054808,24.77457656,25.65966097,26.60324349,27.75660521,28.88541988,30.04880473,31.23057511
OCCIDENTAL67,MIRAVALLE,20.09373767,11.66143793,11.68343753,11.72956254,11.77181666,11.85088088,12.01170468,12.17280618,12.35829044,12.56594367,12.88128704,13.22712483,13.58843249,13.93905256,14.40696501,14.86778645,15.35107417,15.82200147,16.45915564,17.07887028,17.71403288,18.35485824
OCCIDENTAL68,MIRAVALLE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OCCIDENTAL69,MIRAVALLE,0,8.541835547,8.560748901,8.598145437,8.633510049,8.696686848,8.820735065,8.945914073,9.08997261,9.251349142,9.493142372,9.758685683,10.0370051,10.30884767,10.66900835,11.02566016,11.40079915,11.76866377,12.2623287,12.74542028,13.24254778,13.74653366
OCCIDENTAL70,EL SOL,10.84431554,10.96946028,11.21144688,11.48340132,11.75896251,12.02092619,12.37346597,8.547258316,8.81388081,9.103578923,9.480245328,9.890161958,10.32330384,10.76036936,11.30169554,11.85295518,12.4382656,13.03029291,10.53867845,11.11654558,11.72167652,12.34849059
OCCIDENTAL71,EL SOL,18.52570571,18.4544507,18.57094709,18.72471153,18.87138532,19.07640083,19.41314587,12.70165547,13.0372391,13.39813558,13.87717054,14.39380174,14.93238187,15.4642507,16.13225032,16.79929051,17.49867248,18.190848,14.78351446,15.53908333,16.31995375,17.1244533
OCCIDENTAL72,EL SOL,16.40691827,16.53829235,12.50598204,12.69861847,12.88544141,13.11136621,13.42796196,13.74601586,14.09299472,14.46711904,14.96843752,15.50978474,16.0742234,16.63089257,17.33331841,18.03397162,18.768611,19.49480244,13.2787101,13.99687093,14.74002661,15.50850166
OCCIDENTAL73,SAN AGUSTIN,15.5346536,11.00217474,11.59821219,12.21059577,12.81253172,13.44982373,13.97851159,14.51038775,15.07480138,15.67091199,16.40933812,17.19807746,18.01929273,18.83850093,19.83074116,20.8300932,21.87773556,22.92439888,24.23171807,25.5361309,26.90061225,28.31219212
OCCIDENTAL74,SAN AGUSTIN,0,5.283272454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OCCIDENTAL75,SAN AGUSTIN,0,0,5.582970252,5.89036719,6.19258792,6.511801415,6.87636874,7.243381071,7.627672838,8.029361648,8.506257731,9.012440066,9.539026185,10.06781625,10.69290274,11.32618837,11.99000467,12.65744076,13.4736633,14.29377628,15.15808894,16.06002382
OCCIDENTAL76,BUGAMBILIAS,14.18572058,14.30134345,14.5581097,14.84190035,15.11822943,15.43995208,15.86853544,13.92738585,14.31747591,14.7356612,15.28428412,15.87503111,16.49074953,17.09980062,17.86025966,18.62066963,19.41792845,7.894948808,8.518283624,9.150694151,9.826348527,10.54228011
OCCIDENTAL77,BUGAMBILIAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.16836147,13.00159079,13.76448952,14.56665741,15.40153355
OCCIDENTAL78,LOMAS,0,0,0,0,0,0,0,17.62293296,17.84199346,18.09238912,18.49668149,18.94310952,19.40991126,19.85969366,20.47449739,21.07679244,21.70851305,24.31919498,25.22590867,26.10158946,26.99755323,27.898911
OCCIDENTAL79,LOMAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OCCIDENTAL80,CIUDADELA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.65896837,15.21680202,15.78990631,16.36967207
OCCIDENTAL81,EGISMEX S. DE R.L. DE C.V. (LINEA 3 DEL TREN LIGERO SAN MARTIN),0.087626516,0.367172504,0.444041906,0.500441452,0.556056847,0.701644816,0.845528283,0.990543379,1.13889038,1.291087184,1.457459884,1.602065718,1.602065718,1.602065718,1.602065718,1.602065718,1.602065718,1.602065718,1.602065718,1.602065718,1.602065718,1.602065718
OCCIDENTAL82,SITEUR LINEA DOS DEL TREN,1.695474381,1.790754732,1.885684094,2.062686743,2.255730443,2.474713602,2.623776758,2.623776758,2.623776758,2.623776758,2.623776758,2.623776758,2.623776758,2.623776758,2.623776758,2.623776758,2.623776758,2.623776758,2.623776758,2.623776758,2.623776758,2.623776758
OCCIDENTAL83,U SCINT IND MEXICO SA DE CV,0.872774068,0.919517101,1.00367169,1.097882883,1.238368853,1.238368853,1.238368853,1.238368853,1.238368853,1.238368853,1.238368853,1.238368853,1.238368853,1.238368853,1.238368853,1.238368853,1.238368853,1.238368853,1.238368853,1.238368853,1.238368853,1.238368853
