CLAVE,NOMBRE SUBESTACION,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040
OCCIDENTAL65,HIGUERILLAS,22.19430724,22.25791485,22.51819044,22.826898,23.14487054,23.44611204,24.03860579,24.57635864,25.13380276,25.87440317,26.50360633,27.50649829,28.42195503,29.44191664,30.2,30.5,30.9,31.3,31.7,32.1,32.50504732,32.91520564
OCCIDENTAL66,HIGUERILLAS,25.02762306,25.16611478,25.51730158,25.83591826,26.25267714,26.65069965,27.19186865,27.85854147,28.54885757,29.34526498,30.11881367,31.21180118,32.31316305,33.4,33.9,34.3,34.7,35.2,35.6,36,36.40449438,36.81353364
OCCIDENTAL67,MIRAVALLE,20.9843489,12.29148466,12.41114671,12.55744893,12.70873665,12.85073716,13.1040072,13.37428791,13.6547667,13.98465323,14.30221745,14.76960398,15.23861928,15.70970779,16.2776307,16.78816222,17.47120306,18.19649175,19.18378088,20.25477088,21.27647054,22.58707118
OCCIDENTAL68,MIRAVALLE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OCCIDENTAL69,MIRAVALLE,0,9.003335712,9.093959749,9.205012708,9.320651918,9.430424458,9.622861943,9.828894718,10.0435781,10.29583715,10.54032769,10.89669333,11.25590458,11.61836386,12.0543208,12.44977334,12.9753576,13.53484852,14.29221717,15.11549438,15.90573302,16.91617174
OCCIDENTAL70,EL SOL,13.69685843,13.98368231,14.40412837,14.86874108,15.35366098,15.76519655,16.32581593,11.35771171,11.7781508,12.25329263,12.73056696,13.35644415,14.00164358,14.66716173,15.44352174,16.18704355,17.12095232,18.12443484,14.85582783,15.94491097,17.02769736,17.86506467
OCCIDENTAL71,EL SOL,23.39879981,23.52542142,23.85939197,24.24481037,24.64034155,25.01830588,25.61412033,16.87813047,17.42190204,18.03370712,18.63498703,19.43850969,20.25300156,21.07889224,22.04437004,22.94202948,24.0864721,25.30248872,20.83955275,22.28833574,23.70746479,24.89546682
OCCIDENTAL72,EL SOL,19.97458521,20.32164626,15.48727657,15.84864235,16.21713662,16.57453451,17.07754992,17.60649006,18.15286426,18.76958336,19.37477073,20.18948091,21.01465391,21.85075229,22.8305508,23.73909775,24.9018813,26.13732073,18.04257531,19.35152241,20.63936787,22.11184834
OCCIDENTAL73,SAN AGUSTIN,18.30862416,13.08730254,13.90438179,14.75284656,15.61037046,16.459376,17.20995653,17.9919545,18.79735966,19.68204546,20.56148837,21.67218328,22.80517263,23.96075828,25.28581764,26.54406433,27.7349,28.4349,29.1349,29.8349,30.55171832,31.28575903
OCCIDENTAL74,SAN AGUSTIN,0,6.284556159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OCCIDENTAL75,SAN AGUSTIN,0,0,6.693078957,7.116743929,7.544847005,7.968891646,8.465994851,8.98133013,9.511243701,10.08456056,10.65864559,11.35703996,12.07256811,12.80529233,13.63432595,14.43311222,15.2,15.7,16.2,16.7,17.2154321,17.7467726
